patent_id	appyear
8170488	2008
8170631	2010
8170859	2006
8171095	2011
8171121	2008
8171205	2008
8171219	2009
8171223	2008
8171225	2007
8171231	2011
8171261	2003
8171268	2005
8171270	2006
8171317	2009
8171321	2007
8171328	2008
8171331	2003
8171529	2009
8173259	2007
8173436	2010
8173495	2010
8173552	2009
8174060	2011
8174084	2006
8174113	2008
8174975	2011
8175022	2007
8175040	2007
8175042	2007
8175203	2007
8175661	2007
8175823	2008
8176240	2006
8176266	2010
8176341	2008
8178047	2010
8178402	2008
8178436	2006
8178952	2008
8179330	2009
8179844	2008
8179869	2007
8179870	2004
8179979	2007
8180291	2004
8180367	2008
8180921	2002
8180923	2005
8180967	2006
8180977	2006
8181025	2006
8181032	2008
8181041	2006
8181118	2001
8181170	2009
8181176	2010
8181179	2005
8181185	2007
8181204	2007
8183496	2008
8183556	2005
8183646	2011
8183692	2010
8183697	2010
8184422	2009
8184524	2008
8184557	2006
8184693	2008
8184855	2007
8185072	2007
8185102	2007
8185571	2009
8185671	2006
8185700	2006
8185723	2001
8185734	2009
8185758	2011
8185886	2007
8186051	2008
8186231	2008
8188594	2009
8189119	2006
8189343	2004
8189361	2010
8189573	2005
8189619	2011
8189705	2004
8189710	2007
8189792	2007
8190152	2011
8190167	2008
8190168	2008
8190652	2007
8190765	2002
8190770	2009
8190778	2007
8190820	2008
8190830	2006
8190841	2007
8190845	2011
8190859	2006
8190863	2004
8190867	2011
8190870	2009
8190930	2009
8191062	2006
8191793	2009
8193049	2008
8193072	2010
8193523	2009
8193567	2008
8193593	2009
8193641	2006
8193994	2006
8194244	2007
8194448	2009
8194687	2010
8194699	2007
8194769	2009
8194777	2010
8194798	2008
8194811	2006
8194854	2008
8195001	2008
8195146	2009
8195221	2008
8195660	2007
8195891	2009
8195898	2007
8195914	2011
8195968	2009
8195996	2008
8196009	2008
8198185	2009
8198692	2011
8198716	2007
8198929	2010
8198965	2010
8199158	2008
8199723	2003
8199759	2009
8199809	2008
8199856	2008
8199862	2008
8200027	2010
8200041	2008
8200164	2005
8200317	2006
8200883	2011
8200888	2008
8200941	2011
8200988	2001
8201005	2009
8201239	2008
8202045	2008
8203208	2011
8203557	2011
8203984	2008
8203985	2008
8204005	2006
8204028	2008
8204044	2009
8204067	2004
8204138	2001
8204145	2009
8204155	2008
8204156	2008
8204333	2007
8204381	2003
8204934	2011
8205019	2005
8205026	2011
8205029	2011
8205032	2011
8205045	2008
8205111	2009
8205200	2005
8205204	2009
8205238	2006
8205666	2010
8206460	2006
8206819	2010
8207057	2008
8207453	2009
8207770	2010
8207978	2006
8208250	2009
8208305	2009
8208539	2011
8208560	2007
8208741	2010
8208877	2008
8209456	2011
8209466	2008
8209480	2010
8209490	2003
8209493	2008
8209542	2006
8209551	2008
8209559	2008
8209563	2010
8209574	2008
8209579	2005
8209609	2008
8209689	2007
8209989	2007
8211501	2010
8211771	2011
8211772	2009
8212183	2006
8212350	2009
8212542	2010
8213145	2009
8213291	2005
8213303	2008
8213305	2009
8213344	2007
8213528	2009
8213618	2008
8213804	2007
8213887	2011
8213894	2005
8214237	2007
8214414	2008
8214525	2009
8214573	2011
8214574	2006
8214596	2008
8214598	2009
8214626	2009
8214677	2009
8214780	2008
8214818	2007
8214830	2005
8214837	2004
8214867	2010
8214871	2007
8214902	2009
8214914	2010
8215536	2006
8216071	2002
8217272	2009
8217383	2010
8217435	2006
8217696	2009
8217849	2008
8217942	2011
8218082	2010
8218323	2009
8218337	2009
8218424	2009
8218464	2009
8218492	2009
8218580	2008
8218669	2009
8218674	2009
8219086	2009
8219136	2009
8219720	2009
8219739	2006
8219757	2008
8219797	2008
8219829	2005
8219836	2007
8219851	2009
8220049	2006
8222118	2008
8222140	2009
8222730	2011
8222746	2006
8222750	2009
8222766	2011
8222964	2008
8222966	2010
8222996	2007
8223136	2005
8223649	2008
8223650	2008
8223678	2007
8223739	2008
8223778	2007
8223811	2011
8223844	2004
8224373	2010
8224402	2011
8224973	2011
8225012	2009
8225016	2007
8225037	2011
8225046	2006
8225069	2009
8225075	2010
8225101	2009
8225161	2004
8225184	2011
8225252	2010
8225314	2006
8225326	2008
8225330	2011
8225850	2010
8227335	2007
8227706	2008
8227833	2009
8227904	2009
8227907	2011
8227956	2008
8228038	2009
8228236	2007
8228429	2008
8228680	2010
8228722	2011
8228723	2011
8228790	2009
8229051	2011
8229109	2006
8229741	2010
8230018	2001
8230119	2010
8230120	2011
8230172	2009
8230203	2007
8230208	2009
8230226	2008
8230237	2007
8230247	2011
8230296	2006
8230476	2002
8230589	2008
8232588	2010
8232774	2010
8233210	2008
8233373	2011
8233418	2009
8233470	2007
8233495	2009
8233506	2011
8233551	2008
8233912	2010
8233939	2008
8234277	2006
8234537	2006
8234556	2008
8234697	2008
8236640	2009
8237153	2011
8237234	2011
8237695	2011
8237726	2009
8237728	2011
8237870	2007
8238189	2011
8238233	2007
8238239	2008
8238274	2008
8238279	2008
8238313	2007
8238316	2009
8238323	2009
8238360	2005
8238456	2009
8239561	2011
8239568	2003
8239585	2005
8239613	2008
8239659	2006
8239667	2008
8239698	2011
8239699	2009
8239723	2009
8239737	2009
8239933	2010
8241913	2011
8242001	2011
8242216	2011
8242602	2010
8242750	2010
8242831	2009
8243021	2006
8243085	2007
8243200	2011
8243410	2008
8243522	2009
8243526	2009
8243580	2008
8243596	2007
8243623	2009
8243648	2008
8243677	2006
8243690	2008
8243749	2006
8243753	2009
8243798	2006
8244297	2006
8244609	2010
8244945	2008
8244951	2008
8244970	2011
8244980	2006
8244985	2009
8245019	2009
8245055	2002
8245070	2008
8245111	2008
8245240	2008
8245244	2008
8248124	2010
8248211	2005
8249030	2007
8249089	2006
8249137	2008
8249140	2005
8249257	2007
8249395	2010
8249507	2011
8249853	2006
8250165	2011
8250253	2010
8250254	2007
8250311	2008
8250334	2011
8250364	2010
8250374	2010
8250406	2003
8250416	2009
8250435	2009
8250456	2009
8250573	2007
8250602	2002
8250639	2007
8250641	2007
8252677	2007
8252680	2010
8253440	2009
8253751	2005
8254343	2009
8254354	2008
8254359	2007
8254397	2009
8254486	2007
8254581	2011
8254716	2007
8254766	2007
8254957	2009
8254995	2010
8255492	2006
8255594	2009
8255605	2011
8255612	2008
8255636	2009
8255677	2009
8255690	2009
8255713	2008
8255721	2008
8255753	2007
8255882	2004
8255886	2008
8255891	2005
8255975	2007
8257990	2009
8258019	2008
8258057	2006
8258498	2011
8258543	2009
8258579	2010
8258627	2010
8258837	2009
8259135	2006
8259451	2008
8259576	2007
8259582	2009
8259634	2009
8259745	2010
8259948	2007
8259949	2008
8259989	2005
8260073	2011
8260474	2009
8260614	2000
8260741	2003
8260848	2010
8260969	2010
8261028	2007
8261046	2006
8261053	2010
8261054	2011
8261065	2007
8261151	2008
8264004	2010
8264048	2008
8264253	2009
8264287	2010
8264489	2003
8264846	2006
8264849	2010
8264941	2007
8264995	2009
8265006	2007
8265135	2007
8265169	2006
8265406	2010
8265547	2011
8265599	2008
8266238	2006
8266339	2012
8266345	2011
8266539	2006
8266707	2008
8268709	2010
8268724	2009
8269206	2011
8269209	2009
8269283	2009
8270342	2009
8270405	2009
8270414	2008
8270437	2007
8270595	2010
8270975	2009
8271549	2006
8271565	2008
8271570	2007
8271605	2007
8271715	2008
8271732	2008
8271748	2008
8271850	2005
8271978	2010
8271986	2003
8272781	2006
8272851	2007
8273242	2011
8273626	2010
8274228	2009
8274308	2010
8274339	2010
8274501	2008
8274908	2009
8275028	2009
8275057	2008
8275378	2009
8275560	2009
8275599	2007
8275805	2010
8275942	2005
8276004	2009
8276028	2008
8276127	2010
8276142	2009
8276149	2010
8276208	2007
8276262	2008
8276269	2008
8278055	2003
8278121	2011
8278214	2009
8278641	2009
8278687	2008
8278692	2009
8278718	2011
8278741	2009
8278752	2009
8279213	2009
8279240	2008
8279355	2009
8279689	2011
8279790	2010
8279813	2008
8279886	2004
8279935	2007
8279972	2010
8280335	2008
8280417	2009
8280431	2006
8280826	2011
8280936	2006
8280945	2009
8281043	2010
8281060	2011
8281078	2009
8281083	2005
8281101	2008
8281109	2007
8281116	2008
8281122	2009
8281123	2006
8281135	2011
8281155	2000
8281229	2008
8281387	2006
8281402	2006
8283234	2011
8283653	2009
8283771	2008
8284311	2011
8284725	2009
8284740	2006
8284766	2007
8284800	2009
8285557	2010
8285789	2008
8285907	2004
8285909	2010
8285994	2011
8286014	2008
8286016	2010
8286039	2011
8286128	2007
8286130	2007
8286162	2005
8286169	2005
8286238	2006
8287996	2009
8288167	2009
8288233	2007
8288641	2003
8288682	2007
8288846	2010
8289048	2010
8289341	2009
8289762	2009
8289797	2007
8289836	2004
8289850	2011
8289865	2009
8289956	2002
8290020	2009
8290062	2000
8290073	2009
8290149	2010
8290325	2008
8290439	2007
8290448	2010
8290539	2008
8291118	2010
8291141	2011
8291168	2011
8291196	2005
8291203	2007
8291297	2008
8291392	2008
8291394	2011
8291410	2006
8291415	2008
8291444	1999
8292655	2011
8294180	2011
8294223	2010
8294438	2007
8294858	2009
8295275	2006
8295335	2010
8295357	2006
8295373	2008
8296469	2009
8296482	2010
8296490	2007
8296522	2008
8296528	2008
8296546	2012
8296552	2011
8296553	2008
8296554	2008
8296591	2011
8296743	2007
8296748	2008
8296749	2007
8296762	2008
8296768	2007
8296844	2008
8298295	2007
8299369	2009
8299617	2010
8299652	2010
8300563	2006
8300567	2009
8300585	2009
8300586	2009
8300599	2008
8300613	2009
8300679	2008
8300731	2009
8300825	2008
8301102	2009
8301148	2009
8301155	2012
8301177	2009
8301679	2007
8301680	2007
8301849	2009
8301868	2005
8301881	2011
8301907	2007
8301916	2010
8301917	2010
8301925	2011
8301927	2011
8301970	2008
8301983	2005
8302082	2006
8302099	2012
8302183	2008
8304807	2010
8304849	2005
8304909	2007
8304913	2010
8305112	2010
8305172	2010
8305824	2009
8305883	2009
8305947	2010
8305953	2009
8305966	2010
8306010	2010
8306055	2009
8306144	2011
8306359	2010
8306483	2009
8306581	2010
8306798	2008
8307013	2008
8307105	2011
8307144	2011
8307175	2009
8307226	2011
8307234	2012
8307265	2009
8307419	2010
8307439	2007
8307548	2010
8308047	2006
8310486	2012
8310501	2011
8310854	2011
8311503	2009
8311545	2009
8311568	2010
8312116	2011
8312183	2010
8312198	2012
8312225	2011
8312227	2007
8312258	2010
8312304	2010
8312306	2010
8312307	2007
8312309	2008
8312326	2011
8312363	2008
8312452	2005
8312509	2006
8312517	2010
8313958	2010
8313999	2009
8314034	2010
8314724	2010
8314725	2010
8314806	2006
8315154	2009
8315183	2009
8315201	2008
8315204	2009
8315213	2006
8315321	2009
8315347	2009
8315643	2008
8315881	2012
8316107	2006
8316179	2012
8316184	2008
8316191	2008
8316194	2009
8316211	2008
8316216	2009
8316247	2010
8316250	2009
8316257	2011
8316269	2009
8316283	2010
8316360	2006
8316414	2006
8317107	2005
8317878	2008
8318505	2012
8318536	2007
8319237	2009
8319287	2010
8319318	2010
8320203	2010
8320346	2009
8320463	2010
8320695	2011
8320881	2006
8320942	2006
8321290	2009
8321351	2009
8321362	2009
8321440	2011
8321501	2009
8321587	2010
8321600	2010
8321615	2009
8321671	2009
8321719	2009
8321730	2009
8321778	2008
8321840	2007
8321916	2008
8321931	2008
8324661	2009
8324737	2011
8325022	2005
8325069	2009
8325182	2008
8325596	2010
8325600	2005
8325679	2010
8325758	2004
8325768	2005
8325833	2009
8325847	2008
8326069	2008
8326374	2011
8326695	2011
8326968	2006
8327113	2008
8327120	2007
8327172	2010
8327192	2006
8327198	2009
8327222	2009
8327228	2009
8327359	2012
8327410	2008
8327415	2008
8327448	2005
8330171	2010
8330436	2008
8331133	2009
8331176	2009
8331186	2011
8331293	2011
8331459	2007
8331567	2009
8331804	2010
8331872	2009
8331989	2007
8332510	2010
8332534	2006
8332558	2008
8332566	2010
8332578	2009
8332598	2005
8332604	2008
8332619	2011
8332631	2010
8332672	2009
8332675	2011
8332777	2009
8333569	2003
8333661	2011
8334184	2009
8335166	2006
8335170	2008
8335198	2009
8335203	2008
8335279	2009
8335349	2010
8335866	2010
8335875	2011
8335935	2010
8335937	2009
8336046	2006
8338097	2011
8338813	2009
8338857	2010
8339756	2009
8339934	2010
8339971	2010
8340051	2005
8340071	2010
8340115	2005
8340153	2011
8340207	2010
8340222	2009
8340227	2008
8340228	2011
8340280	2008
8340281	2008
8340477	2008
8340579	2012
8340593	2009
8340601	2010
8340693	2009
8340961	2009
8341165	2007
8341226	2006
8341303	2008
8341356	2011
8341360	2005
8341369	2011
8341392	2012
8341431	2009
8341445	2011
8341482	2011
8341485	2010
8341521	2007
8344352	2011
8344418	2009
8344425	2009
8344452	2008
8344483	2010
8345059	2012
8345472	2010
8345491	2011
8345547	2010
8345549	2009
8345550	2011
8345637	2009
8345712	2011
8345781	2006
8345973	2010
8346290	2009
8346305	2009
8346509	2009
8346760	2009
8346789	2006
8346838	2009
8346839	2007
8346954	2006
8346969	2009
8346999	2009
8347011	2011
8347015	2011
8347018	2009
8347029	2007
8347035	2008
8347038	2008
8347063	2005
8347066	2005
8347072	2010
8347119	2009
8347127	2011
8347141	2011
8347152	2008
8347177	2011
8347285	2004
8347301	2008
8350291	2011
8350610	2010
8351198	2009
8351322	2010
8351354	2010
8351384	2009
8351406	2009
8351450	2005
8351522	2006
8351533	2009
8351848	2009
8351862	2008
8351997	2011
8352656	2010
8352683	2010
8352748	2011
8352764	2008
8352770	2009
8352779	2011
8352812	2007
8352828	2012
8353101	2011
8353176	2009
8353634	2003
8354467	2011
8354748	2012
8355248	2010
8355261	2004
8355378	2008
8355744	2008
8355836	2011
8356067	2002
8356108	2007
8356152	2006
8356168	2008
8356175	2005
8356181	2008
8356197	2011
8356202	2008
8356340	2011
8357546	2011
8358107	2007
8358112	2009
8358260	2009
8358262	2004
8358269	2008
8358696	2008
8359001	2012
8359037	2008
8359198	2012
8359408	2008
8359433	2010
8359436	2009
8359512	2008
8359513	2005
8359629	2009
8361594	2007
8361871	2008
8362566	2008
8362627	2010
8362645	2010
8362806	2009
8363044	2009
8363579	2008
8363586	2008
8363627	2007
8363630	2009
8363678	2008
8363716	2009
8363730	2004
8363827	2007
8363828	2009
8363831	2009
8364102	2007
8364104	2010
8364198	2009
8364304	2010
8364601	2008
8364797	2010
8364862	2009
8364863	2008
8364882	2007
8364897	2004
8364911	2011
8364915	2010
8364973	2007
8364974	2011
8364975	2006
8364997	2009
8365016	2011
8365039	2008
8365051	2010
8365266	2008
8365294	2006
8365983	2009
8366982	2010
8367017	2009
8368052	2009
8368135	2012
8368171	2006
8368369	2009
8368385	2009
8368501	2006
8368601	2009
8368711	2006
8369254	2007
8369277	2012
8369303	2010
8369351	2009
8369790	2003
8369796	2006
8370274	2009
8370323	2010
8370508	2008
8370525	2001
8370546	2012
8370557	2008
8370558	2009
8370559	2007
8370581	2005
8370660	2011
8370667	2010
8370674	2009
8370704	2009
8370719	2010
8372285	2010
8372585	2007
8372666	2010
8373074	2009
8373154	2009
8373217	2011
8373259	2010
8373583	2011
8373725	2010
8373778	2011
8374022	2009
8374100	2009
8374116	2009
8374142	2010
8374154	2009
8374297	2008
8374300	2012
8374875	2007
8375077	2008
8375184	2009
8375189	2005
8375205	2007
8375210	2011
8375220	2010
8375241	2009
8375242	2011
8375380	2009
8375430	2006
8377550	2009
8377771	2012
8378228	2010
8378334	2011
8378504	2008
8379023	2008
8379026	2006
8379060	2007
8379552	2012
8379560	2008
8379596	2007
8379602	2012
8379603	2012
8379604	2012
8379619	2010
8379659	2010
8379664	2009
8379688	2008
8379710	2009
8379723	2006
8379767	2009
8379980	2011
8380027	2010
8380074	2011
8380329	2001
8380767	2007
8380777	2007
8380780	2011
8380789	2010
8380908	2009
8380923	2010
8380963	2011
8380973	2009
8381288	2008
8381393	2009
8381985	2012
8382503	2010
8383459	2008
8383949	2009
8384128	2009
8384223	2008
8384523	2008
8385012	2012
8385100	2009
8385146	2012
8385330	2010
8385333	2009
8385415	2010
8385457	2009
8385485	2011
8385827	2011
8385970	2012
8386259	2006
8386388	2008
8386537	2009
8386547	2008
8386594	2010
8386618	2010
8386626	2011
8386650	2009
8386665	2011
8386668	2012
8386676	2007
8386682	2010
8386701	2012
8386788	2009
8386806	2007
8386807	2008
8386808	2008
8386823	2012
8387009	2007
8387057	2010
8387078	2007
8387148	2006
8387240	2010
8387890	2012
8388854	2007
8389337	2009
8389976	2006
8390040	2009
8390082	2011
8390112	2008
8390349	2012
8390436	2011
8390618	2008
8391016	2009
8391061	2009
8391252	2009
8391379	2009
8391475	2007
8391615	2008
8391673	2009
8391803	2010
8391824	2011
8391894	2006
8391913	2007
8392494	2009
8392625	2010
8392650	2010
8392657	2009
8392665	2010
8392728	2006
8392796	2012
8392802	2009
8392813	2009
8392918	2011
8392985	2008
8393000	2011
8394687	2007
8394694	2007
8394701	2011
8395051	2008
8395241	2009
8395416	2010
8395558	2006
8395923	2009
8396014	2008
8396029	2009
8396050	2009
8396144	2008
8396147	2010
8396150	2009
8396296	2007
8396297	2008
8396302	2011
8396915	2012
8396996	2012
8397090	2006
8397126	2009
8397241	2008
8397285	2009
8398314	2007
8399157	2010
8399158	2010
8399264	2010
8399291	2005
8399317	2011
8399922	2012
8400274	2010
8400831	2010
8400937	2009
8400985	2009
8401001	2007
8401012	2010
8401221	2005
8401563	2011
8401590	2011
8402005	2001
8402084	2008
8402158	2012
8402174	2008
8402186	2009
8402222	2012
8402252	2012
8402253	2006
8402262	2010
8402289	2011
8402290	2008
8402291	2011
8402293	2011
8402294	2009
8402310	2011
8402505	2004
8403998	2008
8404403	2010
8404514	2012
8404519	2011
8405132	2010
8405164	2010
8405769	2009
8406073	2010
8406114	2011
8406290	2005
8406343	2010
8406534	2008
8406568	2012
8406634	2011
8406696	2009
8407358	2002
8407367	2007
8407386	2011
8407421	2009
8407422	2012
8407425	2007
8407432	2005
8407476	2009
8407489	2009
8407497	2008
8407504	2010
8407516	2009
8407564	2009
8409665	2012
8409690	2010
8409877	2006
8409924	2012
8409929	2011
8410027	2011
8410602	2007
8410802	2009
8410906	2008
8411095	2012
8411258	2010
8411482	2008
8411523	2010
8411550	2008
8411567	2010
8411586	2012
8411631	2010
8411762	2007
8411774	2011
8411783	2009
8411861	2009
8411868	2007
8411897	2008
8412052	2004
8412096	2010
8412129	2011
8412263	2009
8412479	2010
8412855	2010
8412881	2009
8412885	2009
8412970	2011
8412972	2010
8412976	2010
8412981	2006
8413001	2009
8413024	2012
8413072	2009
8413198	2004
8413213	2004
8413215	2011
8413253	2009
8415002	2010
8415751	2010
8416675	2008
8416677	2010
8416851	2006
8416905	2010
8417070	2009
8417190	2009
8417216	2007
8417245	2011
8417253	2010
8417279	2009
8417517	2009
8417802	2012
8417868	2006
8417891	2008
8417943	2011
8417945	2008
8417986	2010
8418033	2011
8418156	2009
8421057	2010
8421059	2010
8421225	2012
8421245	2010
8421502	2005
8421544	2009
8421594	2010
8421598	2009
8422583	2011
8422678	2005
8422891	2010
8422940	2011
8423682	2005
8423690	2007
8423716	2011
8423747	2008
8423800	2009
8424016	2011
8424035	2010
8424748	2009
8425785	2008
8425987	2008
8426250	2008
8426319	2008
8426858	2010
8426927	2011
8427212	2010
8427983	2010
8427993	2011
8428004	2009
8428037	2009
8428114	2009
8428158	2006
8428257	2010
8428518	2009
8428633	2010
8428929	2010
8428937	2009
8429248	1999
8429367	2007
8429387	2010
8429404	2009
8429418	2006
8429452	2011
8429474	2009
8429479	2009
8429612	2005
8429684	2002
8429685	2010
8429759	2009
8430576	2011
8431223	2012
8431438	2010
8432203	2012
8432751	2010
8432849	2005
8432867	2008
8433248	2009
8433253	2007
8433359	2009
8433361	2012
8433833	2011
8433841	2012
8433850	2008
8433852	2010
8433854	2008
8433856	2009
8433966	2009
8433985	2010
8434067	2011
8434074	2010
8434082	2006
8434132	2010
8434155	2011
8434668	2010
8435809	2009
8436404	2009
8436470	2010
8436714	2009
8436776	2009
8437329	2011
8437330	2012
8437343	2012
8437391	2009
8437430	2009
8437550	2010
8437585	2010
8437620	2010
8437702	2012
8437763	2010
8438248	2006
8438335	2010
8438369	2010
8438389	2009
8438410	2010
8438452	2008
8438455	2008
8438515	2011
8438552	2010
8438618	2007
8439265	2009
8440506	2012
8440556	2010
8440916	2007
8440998	2009
8441006	2010
8441057	2011
8441074	2010
8441097	2009
8441118	2009
8441149	2010
8441241	2010
8441489	2008
8441809	2011
8441971	2004
8441984	2010
8442034	2007
8442075	2011
8442217	2009
8442224	2010
8442458	2010
8442579	2011
8442822	2006
8443148	2010
8443151	2009
8443337	2008
8443343	2009
8443402	2011
8444835	2010
8445294	2011
8446045	2009
8446398	2009
8446824	2009
8446903	2012
8446961	2008
8446971	2010
8446982	2011
8447130	2007
8447609	2008
8447796	2008
8447872	2006
8447888	2011
8447962	2009
8448010	2009
8448024	2007
8448063	2011
8448179	2011
8448222	2011
8450165	2007
8450186	2009
8450201	2011
8450857	2012
8450980	2004
8451098	2007
8451281	2009
8451319	2010
8451604	2010
8451670	2010
8451777	2010
8451799	2010
8451808	2006
8451962	2008
8451969	2011
8452012	2011
8452154	2008
8452232	2009
8452946	2009
8452950	2010
8452954	2010
8453131	2005
8453134	2008
8453146	2009
8453156	2009
8453179	2010
8453197	2006
8453236	2009
8455966	2010
8456016	2010
8456381	2008
8456420	2008
8456479	2012
8456923	2008
8456946	2010
8457087	2009
8457089	2011
8457125	2010
8457193	2007
8457197	2012
8457231	2006
8457256	2010
8457412	2011
8457559	2012
8457628	2012
8457674	2006
8458147	2008
8458412	2011
8458415	2011
8458460	2007
8458464	2010
8458480	2011
8458498	2008
8458503	2012
8458507	2008
8458539	2010
8458548	2009
8458711	2006
8458726	2007
8458802	2011
8461036	2009
8461624	2010
8461683	2011
8461895	2011
8462159	2012
8462164	2005
8462265	2011
8462536	2011
8462537	2011
8462541	2012
8462546	2012
8462577	2011
8462667	2012
8462676	2009
8462689	2004
8462695	2009
8462701	2010
8462713	2010
8462749	2010
8462758	2006
8462811	2010
8462852	2009
8462855	2007
8462864	2010
8462945	2011
8463110	2009
8463820	2009
8463837	2003
8463948	2011
8463968	2005
8463969	2005
8463972	2011
8463975	2012
8463987	2008
8464035	2009
8464048	2012
8464084	2011
8464121	2009
8464125	2009
8464230	2010
8464251	2007
8464322	2011
8465297	2010
8465698	2011
8466559	2010
8466907	2009
8467239	2010
8467263	2010
8467323	2010
8467325	2005
8467342	2011
8467353	2011
8467472	2010
8467527	2008
8467577	2011
8467737	2008
8467980	2012
8468235	2007
8468278	2007
8468279	2009
8468309	2010
8468356	2008
8468363	2012
8468365	2010
8468433	2012
8468509	2008
8468526	2006
8471667	2010
8471707	2009
8471751	2011
8471865	2010
8471904	2006
8472171	2010
8472331	2007
8472380	2010
8472425	2010
8472448	2006
8472467	2009
8472509	2012
8472524	2006
8472540	2010
8472678	2010
8472732	2011
8472896	2010
8472993	2010
8473290	2008
8473567	2010
8473579	2012
8473642	2011
8473664	2006
8473715	2011
8473719	2006
8473729	2003
8473731	2010
8473745	2011
8473766	2012
8473945	2007
8473963	2011
8474037	2009
8476652	2010
8476920	2009
8477145	2012
8477247	2008
8477555	2011
8477558	2008
8477649	2011
8477656	2010
8477690	2010
8477779	2011
8478201	2010
8478230	2012
8478258	2010
8478451	2009
8478809	2007
8478941	2012
8478969	2010
8479017	2010
8479028	2008
8479029	2011
8479053	2010
8479176	2010
8479193	2004
8479208	2007
8479217	2011
8479295	2011
8482043	2009
8482269	2011
8482560	2009
8482668	2011
8482670	2011
8482922	2011
8483093	2009
8483128	2009
8483132	2010
8483148	2009
8483179	2010
8483203	2010
8483236	2007
8483272	2010
8483290	2010
8483610	2011
8483621	2008
8483761	2006
8484091	2010
8484147	2008
8484154	2009
8484209	2011
8484391	2011
8484410	2010
8484418	2010
8484525	2012
8484642	2010
8486631	2011
8487348	2012
8487376	2010
8487446	2011
8488390	2011
8488484	2010
8488563	2010
8488709	2010
8488923	2010
8489660	2009
8489678	2011
8489686	2010
8489780	2006
8489822	2010
8489944	2012
8490189	2009
8493374	2012
8493402	2011
8493852	2011
8493905	2010
8493979	2008
8494101	2009
8494477	2011
8494538	2012
8495091	2011
8495123	2012
8495145	2004
8495330	2010
8495346	2012
8495403	2008
8495435	2010
8495464	2010
8498229	2008
8498252	2009
8498309	2005
8498311	2009
8498346	2008
8498420	2007
8498612	2007
8498824	2008
8498942	2012
8499090	2008
8499141	2010
8499151	2012
8499202	2012
8499426	2008
8499630	2008
8500979	2009
8501508	2012
8502293	2010
8502351	2011
8502400	2012
8502582	2012
8502598	2011
8502612	2011
8502650	2012
8502704	2009
8502706	2003
8503359	2009
8503377	2008
8503472	2010
8503512	2010
8503562	2009
8503678	2009
8504525	2008
8504693	2009
8504795	2004
8504802	2012
8504804	2012
8504807	2009
8504993	2006
8505613	2011
8507324	2012
8507948	2010
8508018	2010
8508037	2010
8508040	2010
8508073	2012
8508270	2012
8508410	2010
8508947	2010
8508997	2009
8508999	2012
8509096	2009
8509103	2010
8509254	2010
8509268	2011
8509305	2009
8509322	2006
8509364	2010
8509439	2007
8509538	2007
8510355	2010
8510358	2008
8510363	2012
8510533	2006
8510536	2012
8510547	2011
8510553	2007
8510569	2009
8510580	2012
8510583	2010
8510585	2012
8510612	2012
8510630	2012
8510636	2011
8510654	2009
8510759	2012
8510760	2011
8510859	2006
8512559	2005
8513002	2011
8513108	2011
8513111	2006
8513741	2011
8513750	2010
8513792	2009
8513966	2010
8513995	2012
8514533	2010
8514821	2008
8514918	2010
8515192	2012
8515359	2005
8515364	2010
8516024	2011
8516092	2007
8516093	2005
8516201	2007
8516220	2010
8516285	2011
8516382	2011
8516459	2008
8516468	2008
8516483	2005
8516551	2010
8516577	2010
8517675	2012
8518750	2013
8518768	2012
8519462	2011
8519510	2011
8519798	2010
8519814	2011
8519937	2005
8519938	2007
8520140	2011
8520428	2011
8520515	2012
8520648	2010
8520728	2010
8520739	2005
8520845	2007
8520946	2009
8521006	2010
8521089	2008
8521134	2012
8521817	2011
8521855	2005
8521899	2010
8521944	2010
8521965	2010
8521969	2006
8521993	2007
8521994	2010
8521995	2009
8522030	2010
8522044	2010
8522063	2012
8522066	2010
8522189	2011
8522220	2010
8522223	2006
8522236	2007
8522242	2007
8522322	2010
8522337	2011
8524597	2011
8525136	2011
8525151	2012
8525162	2011
8525844	2009
8526486	2008
8526908	2010
8526984	2010
8527709	2007
8527785	2010
8527787	2012
8527796	2009
8527808	2012
8527836	2011
8528825	2007
8530818	2010
8530884	2011
8530890	2012
8531471	2008
8531504	2010
8531980	2010
8532001	2008
8532030	2010
8532048	2012
8532065	2011
8532077	2010
8532086	2011
8532113	2011
8532297	2011
8532449	2010
8532720	2010
8533244	2011
8533246	2008
8533353	2012
8533373	2013
8533390	2010
8533401	2002
8533422	2010
8533428	2010
8533432	2012
8533436	2009
8533526	2012
8533538	2010
8533550	2010
8533572	2010
8533609	2004
8533630	2006
8533657	2011
8533713	2011
8533721	2010
8533777	2004
8533810	2011
8533827	2011
8534574	2010
8535989	2010
8536621	2012
8536899	2012
8537129	2011
8537141	2007
8537548	2008
8537703	2010
8537718	2010
8537771	2008
8537795	2009
8537813	2011
8537820	2011
8537848	2010
8537856	2009
8538012	2007
8538015	2007
8538018	2012
8538023	2010
8538148	2010
8538202	2012
8538434	2009
8538598	2010
8539131	2010
8539200	2008
8539202	2012
8539206	2010
8539213	2004
8539238	2007
8539245	2010
8539250	2007
8539260	2010
8539262	2010
8539269	2011
8539303	2010
8539456	2009
8539530	2000
8541773	2011
8541876	2005
8542046	2011
8542240	2010
8542531	2010
8542662	2012
8542689	2011
8542696	2009
8542727	2007
8542751	2010
8543075	2012
8543772	2010
8543776	2012
8543793	2011
8543796	2008
8543857	2009
8543880	2010
