patent_id	mainclass_id
8276142	718
8276149	712
8276149	710
8276149	718
8276208	718
8276208	714
8276208	726
8276262	414
8276262	156
8276262	118
8276262	29
8276269	29
8278055	702
8278055	436
8278055	435
8278121	438
8278214	257
8278214	438
8278641	257
8278687	257
8278692	257
8278718	257
8278741	438
8278741	257
8278752	257
8279213	713
8279213	345
8279240	382
8279240	345
8279355	455
8279355	348
8279689	365
8279790	455
8279790	370
8279813	455
8279813	370
8279886	370
8279935	348
8279935	375
8279972	375
8280335	455
8280417	455
8280431	709
8280431	455
8280826	712
8280826	706
8280936	341
8280936	708
8280945	709
8281043	710
8281060	709
8281060	710
8281078	711
8281083	711
8281101	365
8281101	711
8281109	712
8281116	713
8281122	726
8281122	713
8281123	709
8281123	713
8281135	380
8281135	726
8281135	713
8281155	380
8281155	713
8281229	714
8281229	713
8281229	726
8281387	370
8281387	726
8281402	726
8283234	438
8283653	257
8283771	257
8284311	348
8284725	370
8284725	455
8284740	455
8284740	370
8284766	370
8284800	370
8285557	369
8285557	713
8285557	704
8285789	709
8285907	710
8285909	710
8285994	726
8285994	380
8285994	713
8286014	713
8286016	713
8286039	714
8286039	365
8286039	710
8286128	717
8286130	717
8286162	719
8286162	711
8286162	710
8286162	718
8286169	713
8286169	718
8286238	717
8286238	713
8286238	726
8287996	428
8288167	422
8288167	435
8288167	436
8288233	438
8288641	84
8288682	219
8288846	438
8288846	257
8289048	712
8289048	327
8289048	326
8289341	345
8289762	365
8289797	365
8289797	711
8289836	375
8289836	370
8289850	710
8289850	370
8289865	370
8289956	370
8290020	370
8290020	375
8290020	455
8290062	375
8290073	714
8290073	370
8290073	375
8290149	380
8290325	430
8290325	385
8290439	455
8290448	455
8290539	375
8290539	455
8291118	713
8291118	380
8291118	370
8291118	709
8291141	713
8291141	710
8291168	711
8291196	712
8291203	713
8291297	714
8291392	715
8291392	717
8291394	717
8291410	718
8291415	710
8291415	718
8291444	709
8291444	725
8292655	439
8294180	257
8294223	257
8294438	323
8294858	136
8294858	349
8295275	370
8295335	375
8295357	375
8295373	375
8296469	710
8296482	711
8296482	710
8296490	719
8296490	709
8296490	710
8296522	718
8296522	711
8296528	726
8296528	713
8296528	711
8296546	711
8296552	711
8296552	712
8296552	718
8296552	710
8296553	713
8296554	726
8296554	711
8296554	713
8296591	713
8296743	717
8296748	717
8296749	717
8296762	709
8296762	718
8296768	714
8296768	718
8296844	726
8298295	726
8299369	174
8299617	257
8299652	333
8299652	320
8299652	307
8300563	714
8300563	370
8300567	375
8300567	455
8300567	370
8300585	370
8300586	370
8300599	455
8300599	370
8300613	455
8300613	370
8300679	455
8300679	375
8300731	375
8300825	380
8301102	348
8301102	455
8301148	455
8301148	370
8301155	370
8301155	455
8301177	455
8301679	708
8301680	708
8301849	711
8301868	712
8301881	713
8301907	726
8301907	713
8301916	713
8301917	710
8301917	713
8301925	713
8301927	713
8301970	714
8301983	714
8302082	717
8302099	710
8302099	707
8302099	718
8302183	713
8302183	726
8304807	327
8304807	257
8304849	216
8304849	257
8304909	257
8304913	257
8305112	327
8305112	326
8305172	335
8305824	365
8305883	370
8305947	455
8305947	370
8305953	370
8305966	370
8306010	370
8306055	370
8306144	455
8306144	370
8306144	375
8306359	382
8306483	455
8306581	455
8306798	703
8307013	707
8307105	711
8307105	710
8307105	709
8307144	711
8307144	710
8307175	710
8307175	711
8307226	713
8307234	709
8307234	455
8307234	375
8307234	370
8307234	713
8307265	370
8307265	714
8307419	709
8307419	713
8307419	726
8307439	380
8307439	726
8307548	156
8307548	29
8308047	118
8308047	228
8310486	345
8310501	345
8310854	711
8310854	365
8311503	333
8311503	455
8311545	370
8311545	455
8311568	455
8312116	717
8312116	713
8312116	709
8312183	710
8312198	710
8312225	711
8312227	711
8312258	713
8312304	710
8312304	713
8312306	714
8312306	706
8312306	702
8312306	700
8312306	713
8312307	713
8312309	714
8312309	713
8312326	714
8312363	708
8312363	714
8312452	718
8312509	711
8312509	726
8312517	726
8313958	257
8313958	438
8313999	257
8313999	438
8314034	257
8314034	438
8314724	714
8314724	327
8314724	375
8314724	341
8314725	341
8314806	345
8315154	342
8315154	370
8315183	370
8315201	370
8315204	375
8315204	370
8315213	455
8315213	370
8315321	455
8315321	375
8315347	375
8315643	375
8315643	370
8315643	455
8315881	704
8316107	717
8316107	711
8316107	709
8316179	711
8316184	375
8316184	711
8316191	711
8316194	718
8316194	711
8316211	711
8316216	712
8316247	713
8316250	718
8316250	700
8316250	713
8316257	711
8316257	714
8316269	714
8316283	714
8316360	717
8316414	711
8316414	713
8316414	726
8317107	235
8317878	713
8317878	726
8318505	422
8318505	436
8318536	257
8318536	219
8318536	438
8319237	323
8319237	438
8319237	257
8319287	438
8319287	257
8319318	257
8320203	365
8320346	709
8320346	370
8320463	375
8320695	382
8320881	455
8320942	370
8320942	455
8321290	705
8321351	726
8321351	717
8321351	705
8321362	718
8321362	706
8321440	707
8321501	710
8321501	709
8321587	709
8321600	710
8321615	710
8321671	726
8321671	713
8321719	710
8321719	711
8321719	713
8321730	714
8321778	714
8321840	717
8321916	726
8321931	726
8324661	438
8324661	257
8324737	257
8325022	348
8325022	341
8325022	340
8325069	341
8325182	345
8325596	370
8325600	370
8325679	455
8325679	370
8325758	370
8325768	370
8325833	714
8325833	375
8325847	341
8325847	332
8325847	375
8326069	382
8326374	455
8326695	707
8326695	705
8326968	709
8327113	712
8327113	709
8327120	712
8327172	718
8327172	713
8327192	709
8327192	714
8327198	324
8327198	711
8327198	714
8327222	714
8327228	711
8327228	714
8327359	726
8327359	718
8327410	725
8327415	713
8327415	726
8327448	726
8330171	219
8330171	257
8330436	323
8331133	365
8331176	365
8331186	365
8331293	455
8331293	370
8331459	375
8331567	380
8331804	398
8331872	455
8331989	380
8331989	455
8332510	709
8332534	709
8332558	710
8332566	710
8332566	709
8332578	711
8332598	711
8332604	711
8332619	712
8332631	709
8332631	713
8332672	713
8332675	710
8332675	713
8332777	715
8333569	361
8333569	62
8333569	417
8333661	463
8334184	257
8334184	438
8335166	709
8335166	370
8335170	455
8335170	342
8335170	370
8335198	455
8335198	370
8335203	455
8335203	370
8335279	375
8335349	382
8335866	710
8335875	709
8335875	710
8335935	713
8335937	707
8335937	713
8336046	718
8338097	536
8338097	422
8338097	436
8338097	435
8338813	257
8338857	257
8339756	361
8339934	370
8339971	370
8340051	455
8340051	370
8340071	370
8340115	370
8340153	375
8340207	375
8340222	370
8340222	375
8340227	375
8340228	375
8340280	380
8340281	380
8340477	358
8340477	382
8340579	455
8340593	455
8340601	455
8340693	342
8340693	455
8340961	375
8340961	704
8341165	707
8341226	709
8341303	710
8341356	711
8341360	710
8341360	711
8341369	711
8341392	719
8341392	718
8341392	717
8341392	710
8341392	709
8341392	713
8341431	726
8341431	713
8341445	713
8341482	370
8341482	714
8341485	714
8341521	715
8344352	977
8344352	257
8344418	257
8344418	438
8344425	438
8344425	257
8344452	257
8344483	438
8344483	257
8345059	345
8345472	365
8345491	365
8345547	370
8345549	370
8345550	370
8345637	370
8345712	455
8345712	709
8345712	370
8345781	375
8345973	382
8346290	370
8346290	455
8346305	726
8346305	455
8346305	713
8346305	340
8346509	719
8346509	702
8346760	712
8346760	707
8346789	725
8346789	707
8346838	708
8346839	708
8346954	370
8346954	709
8346969	709
8346999	710
8346999	370
8347011	710
8347015	710
8347018	713
8347018	709
8347018	710
8347029	711
8347035	711
8347038	711
8347063	719
8347063	718
8347063	710
8347063	711
8347066	712
8347072	726
8347072	713
8347119	712
8347119	713
8347127	323
8347127	713
8347141	714
8347152	714
8347177	714
8347285	717
8347301	712
8347301	718
8350291	438
8350291	257
8350610	327
8351198	710
8351198	361
8351322	370
8351354	713
8351354	370
8351384	370
8351406	455
8351406	370
8351450	370
8351522	375
8351533	375
8351848	455
8351862	348
8351862	455
8351997	455
8352656	711
8352656	710
8352683	713
8352683	711
8352748	713
8352764	713
8352770	713
8352779	711
8352779	714
8352812	714
8352828	714
8353101	438
8353101	29
8353176	62
8353634	362
8353634	385
8354467	525
8354467	524
8354748	438
8354748	361
8354748	257
8355248	165
8355248	361
8355261	361
8355378	455
8355378	370
8355744	455
8355836	715
8355836	340
8355836	701
8356067	709
8356108	370
8356108	709
8356152	711
8356168	719
8356168	713
8356175	380
8356175	713
8356181	713
8356197	713
8356202	365
8356202	713
8356340	713
8356340	726
8357546	436
8358107	320
8358112	323
8358260	345
8358262	345
8358269	345
8358696	375
8359001	455
8359037	370
8359037	455
8359198	704
8359408	711
8359408	710
8359433	710
8359433	711
8359436	713
8359436	711
8359512	714
8359513	714
8359629	713
8359629	455
8359629	709
8359629	726
8361594	29
8361594	336
8361594	428
8361871	257
8361871	438
8362566	257
8362627	438
8362627	257
8362645	307
8362806	326
8363044	345
8363579	370
8363586	709
8363586	455
8363586	370
8363627	455
8363627	370
8363630	455
8363630	370
8363678	704
8363678	375
8363678	370
8363716	375
8363730	375
8363827	380
8363828	380
8363828	713
8363831	713
8363831	380
8364102	455
8364104	455
8364198	455
8364304	483
8364304	219
8364304	264
8364304	700
8364601	726
8364601	705
8364797	709
8364862	710
8364863	711
8364863	709
8364863	710
8364882	710
8364882	711
8364897	711
8364911	710
8364911	711
8364915	711
8364973	726
8364973	713
8364974	726
8364974	713
8364975	380
8364975	713
8364997	718
8364997	713
8365016	711
8365016	714
8365039	365
8365039	714
8365051	714
8365266	726
8365294	718
8365294	370
8365294	709
8365294	726
8365983	340
8365983	358
8365983	235
8366982	438
8366982	425
8366982	249
8366982	264
8367017	436
8367017	422
8367017	356
8368052	438
8368052	257
8368135	438
8368135	257
8368171	257
8368369	323
8368385	324
8368501	336
8368601	343
8368711	705
8368711	345
8369254	726
8369254	370
8369277	455
8369277	370
8369303	370
8369351	370
8369790	455
8369796	455
8369796	343
8370274	726
8370274	706
8370323	704
8370323	707
8370508	709
8370525	709
8370546	370
8370546	710
8370557	365
8370557	711
8370558	711
8370559	711
8370581	712
8370581	711
8370660	715
8370660	707
8370660	705
8370660	713
8370667	710
8370667	713
8370674	713
8370674	323
8370704	714
8370719	365
8370719	714
8372285	210
8372585	435
8372666	438
8373074	361
8373074	174
8373154	438
8373154	257
8373217	257
8373259	385
8373259	257
8373583	375
8373583	341
8373725	345
8373778	348
8374022	365
8374100	370
8374116	370
8374142	370
8374154	375
8374154	455
8374154	370
8374297	455
8374297	327
8374297	325
8374297	375
8374300	375
8374875	704
8375077	708
8375184	711
8375189	711
8375205	380
8375205	713
8375210	358
8375210	726
8375210	380
8375210	713
8375220	726
8375220	713
8375241	711
8375241	365
8375241	713
8375242	375
8375242	713
8375380	717
8375430	726
8377550	428
8377771	257
8377771	438
8378228	174
8378334	257
8378504	438
8378504	257
8379023	345
8379026	345
8379060	455
8379060	361
8379060	345
8379552	709
8379552	370
8379560	370
8379596	455
8379596	370
8379602	370
8379603	370
8379604	370
8379619	370
8379659	370
8379664	370
8379688	375
8379710	375
8379723	375
8379767	375
8379980	382
8380027	385
8380074	398
8380329	381
8380329	700
8380767	708
8380777	708
8380780	708
8380789	709
8380908	710
8380923	707
8380923	370
8380923	710
8380923	711
8380963	710
8380963	712
8380973	712
8380973	713
8381288	711
8381288	713
8381288	726
8381393	257
8381393	29
8381985	235
8382503	439
8383459	438
8383949	361
8383949	257
8383949	174
8384128	257
8384223	257
8384523	340
8385012	359
8385100	365
8385146	365
8385330	455
8385330	370
8385330	348
8385330	713
8385330	709
8385330	235
8385333	370
8385415	375
8385457	375
8385485	375
8385827	455
8385970	375
8385970	370
8385970	455
8386259	455
8386259	379
8386259	704
8386388	705
8386537	707
8386547	708
8386594	714
8386594	709
8386618	709
8386626	370
8386626	710
8386626	709
8386650	710
8386665	712
8386665	711
8386665	710
8386668	710
8386676	711
8386676	710
8386682	710
8386701	711
8386788	713
8386806	713
8386807	713
8386808	713
8386823	713
8387009	718
8387009	717
8387057	707
8387057	718
8387078	713
8387078	709
8387078	719
8387148	713
8387148	705
8387148	726
8387240	174
8387240	29
8387890	374
8387890	62
8387890	236
8388854	438
8388854	216
8389337	438
8389976	977
8389976	438
8389976	257
8390040	257
8390082	257
8390112	438
8390112	257
8390349	327
8390436	709
8390436	340
8390618	715
8390618	345
8391016	361
8391016	257
8391016	428
8391061	365
8391252	370
8391379	375
8391475	380
8391615	704
8391615	382
8391673	386
8391803	331
8391803	455
8391824	340
8391824	375
8391824	455
8391894	370
8391894	455
8391913	375
8391913	455
8392494	380
8392494	708
8392625	710
8392650	711
8392657	711
8392665	711
8392728	710
8392728	713
8392796	714
8392802	714
8392813	714
8392918	710
8392918	718
8392985	726
8393000	713
8393000	726
8394687	438
8394694	257
8394694	438
8394701	438
8395051	361
8395051	427
8395051	228
8395051	174
8395241	438
8395241	257
8395416	710
8395416	326
8395558	343
8395923	365
8396014	370
8396029	370
8396050	455
8396050	370
8396144	375
8396147	455
8396147	375
8396150	375
8396296	345
8396296	348
8396296	382
8396297	382
8396302	382
8396915	708
8396996	710
8397090	713
8397126	714
8397241	711
8397241	345
8397241	719
8397285	726
8398314	385
8399157	430
8399158	430
8399264	257
8399264	438
8399291	438
8399317	257
8399317	438
8399922	438
8399922	257
8400274	342
8400274	340
8400831	365
8400937	370
8400985	455
8400985	370
8401001	455
8401001	370
8401012	370
8401221	386
8401221	715
8401221	382
8401563	370
8401563	455
8401590	370
8401590	455
8402005	707
8402084	370
8402084	713
8402084	707
8402084	709
8402084	726
8402158	709
8402174	710
8402186	710
8402222	711
8402252	712
8402253	712
8402262	713
8402289	713
8402290	713
8402291	713
8402293	710
8402293	713
8402294	323
8402294	713
8402310	714
8402505	725
8403998	713
8403998	726
8404403	430
8404514	257
8404514	438
8404519	977
8404519	257
8404519	438
8405132	977
8405132	257
8405164	257
8405769	348
8406073	365
8406114	370
8406290	709
8406290	382
8406290	360
8406290	375
8406343	375
8406534	382
8406568	382
8406634	398
8406696	455
8407358	370
8407358	709
8407367	710
8407367	709
8407386	711
8407386	710
8407421	711
8407422	711
8407425	714
8407425	711
8407432	711
8407476	713
8407489	713
8407497	713
8407504	713
8407516	714
8407564	365
8407564	714
8409665	427
8409690	428
8409877	435
8409877	436
8409877	210
8409924	257
8409924	438
8409929	438
8410027	506
8410602	361
8410602	257
8410602	439
8410802	324
8410906	455
8410906	340
8411095	345
8411258	356
8411482	365
8411523	365
8411550	369
8411567	370
8411586	370
8411631	370
8411762	375
8411774	455
8411774	370
8411774	375
8411783	375
8411861	713
8411861	380
8411868	380
8411897	382
8412052	385
8412052	398
8412096	455
8412129	370
8412129	375
8412129	455
8412263	370
8412263	455
8412479	365
8412479	363
8412479	323
8412479	702
8412855	710
8412881	707
8412881	711
8412885	711
8412970	713
8412972	713
8412976	713
8412981	714
8413001	714
8413024	714
8413072	715
8413198	725
8413213	713
8413213	726
8413213	709
8413213	380
8413215	713
8413215	726
8413253	726
8415002	361
8415002	174
8415002	428
8415751	257
8416675	370
8416677	375
8416677	370
8416851	375
8416905	375
8417070	385
8417190	370
8417190	455
8417216	705
8417216	455
8417245	455
8417253	455
8417279	455
8417517	704
8417802	707
8417802	709
8417868	726
8417868	713
8417868	711
8417891	711
8417943	713
8417945	713
8417986	713
8418033	375
8418033	714
8418156	712
8418156	717
8418156	718
8421057	257
8421059	438
8421059	257
8421225	438
8421225	257
8421245	257
8421502	327
8421502	326
8421544	327
8421544	375
8421544	331
8421594	705
8421594	340
8421594	235
8421598	455
8421598	340
8422583	375
8422678	380
8422891	398
8422940	375
8422940	370
8422940	455
8423682	711
8423682	710
8423690	710
8423716	712
8423716	711
8423747	711
8423800	713
8424016	712
8424016	710
8424016	714
8424016	718
8424035	725
8424748	257
8424748	438
8424748	228
8425785	428
8425785	156
8425785	216
8425987	427
8426250	257
8426250	438
8426319	216
8426319	438
8426858	257
8426927	257
8427212	327
8427983	370
8427983	455
8427993	455
8427993	370
8428004	455
8428004	370
8428037	370
8428114	324
8428114	375
8428114	379
8428158	375
8428257	380
8428518	370
8428518	455
8428518	342
8428633	455
8428929	703
8428937	370
8428937	704
8429248	709
8429367	365
8429367	713
8429367	711
8429387	713
8429404	709
8429404	713
8429418	726
8429418	713
8429452	714
8429474	714
8429479	714
8429612	715
8429612	717
8429684	725
8429685	725
8429759	340
8429759	726
8430576	29
8430576	385
8431223	525
8431223	428
8431223	257
8431438	257
8431438	438
8432203	327
8432751	365
8432849	455
8432849	370
8432867	370
8433248	455
8433253	340
8433253	375
8433253	455
8433359	455
8433361	375
8433361	455
8433833	710
8433841	710
8433850	711
8433852	711
8433854	711
8433856	711
8433966	714
8433985	714
8434067	717
8434074	704
8434074	717
8434082	718
8434132	455
8434132	713
8434132	726
8434155	713
8434155	726
8434668	438
8434668	228
8435809	438
8436404	438
8436404	257
8436470	257
8436714	340
8436776	343
8437329	370
8437330	455
8437330	370
8437343	710
8437343	370
8437391	375
8437430	455
8437430	375
8437550	382
8437585	257
8437585	216
8437585	385
8437620	386
8437702	370
8437702	455
8437763	370
8437763	455
8438248	709
8438335	711
8438369	712
8438389	370
8438389	726
8438389	713
8438410	710
8438410	713
8438452	714
8438455	714
8438515	716
8438552	717
8438618	713
8438618	726
8439265	235
8440506	257
8440506	438
8440556	257
8440556	438
8440916	438
8440916	174
8440916	361
8440916	257
8440916	29
8440998	257
8441006	257
8441057	257
8441074	257
8441097	438
8441097	257
8441118	257
8441149	326
8441149	323
8441149	307
8441241	323
8441489	382
8441489	345
8441809	361
8441809	257
8441971	455
8441971	370
8441984	370
8442034	370
8442034	379
8442075	327
8442075	370
8442217	380
8442217	713
8442224	705
8442224	711
8442224	380
8442458	370
8442458	455
8442579	455
8442822	704
8443148	711
8443151	712
8443151	711
8443337	717
8443343	717
8443402	725
8444835	204
8445294	436
8446045	307
8446398	345
8446824	709
8446824	370
8446903	710
8446903	370
8446961	375
8446971	375
8446982	375
8447130	348
8447130	382
8447609	704
8447796	708
8447872	710
8447872	711
8447872	709
8447888	710
8447962	712
8448010	365
8448010	713
8448024	714
8448063	715
8448179	718
8448222	703
8448222	713
8448222	726
8450165	257
8450165	438
8450186	257
8450186	438
8450201	257
8450201	439
8450201	438
8450857	257
8450980	307
8450980	320
8451098	340
8451281	345
8451319	348
8451604	361
8451670	365
8451777	370
8451799	455
8451799	370
8451808	370
8451962	375
8451969	327
8451969	375
8452012	726
8452012	380
8452154	386
8452232	455
8452946	712
8452950	713
8452954	726
8452954	713
8453131	717
8453134	717
8453146	717
8453146	718
8453156	717
8453156	718
8453179	707
8453179	715
8453179	705
8453179	348
8453179	725
8453197	726
8453236	713
8453236	726
8455966	365
8455966	257
8455966	438
8456016	257
8456381	345
8456420	704
8456420	715
8456420	345
8456479	711
8456479	345
8456923	365
8456946	365
8457087	375
8457087	455
8457087	370
8457089	370
8457125	370
8457193	370
8457193	375
8457197	375
8457231	375
8457256	375
8457412	382
8457559	370
8457559	455
8457628	370
8457628	455
8457674	455
8457674	370
8458147	715
8458147	707
8458412	711
8458415	365
8458415	711
8458460	726
8458460	713
8458464	711
8458464	713
8458480	380
8458480	713
8458498	713
8458503	713
8458507	711
8458507	710
8458507	713
8458539	370
8458539	714
8458539	375
8458548	714
8458711	718
8458726	719
8458802	713
8458802	726
8461036	438
8461036	257
8461036	205
8461036	29
8461624	257
8461683	438
8461683	257
8461895	713
8461895	327
8462159	345
8462164	345
8462265	348
8462536	711
8462536	365
8462537	365
8462541	365
8462546	977
8462546	365
8462577	365
8462667	709
8462667	370
8462676	370
8462689	375
8462689	370
8462695	455
8462695	370
8462701	455
8462701	370
8462713	370
8462749	370
8462758	370
8462811	370
8462852	375
8462855	375
8462864	375
8462945	705
8462945	711
8462945	380
8463110	386
8463820	711
8463820	707
8463837	708
8463948	711
8463948	710
8463968	710
8463969	710
8463972	710
8463975	710
8463987	711
8464035	713
8464048	713
8464084	713
8464121	714
8464125	714
8464230	717
8464251	726
8464251	718
8464322	709
8464322	726
8465297	439
8465698	250
8465698	356
8465698	257
8465698	137
8465698	436
8465698	422
8466559	257
8466907	349
8466907	345
8466907	362
8466907	348
8467239	365
8467263	365
8467323	370
8467325	455
8467325	370
8467342	370
8467353	370
8467472	370
8467472	375
8467527	713
8467527	726
8467527	380
8467577	382
8467737	342
8467737	455
8467980	702
8468235	726
8468235	709
8468278	710
8468279	710
8468309	711
8468356	713
8468363	726
8468363	713
8468365	713
8468433	714
8468509	717
8468526	718
8471667	336
8471707	340
8471751	341
8471751	348
8471751	327
8471865	382
8471865	345
8471904	725
8471904	707
8471904	348
8472171	248
8472171	454
8472171	312
8472171	361
8472331	455
8472331	370
8472380	370
8472425	370
8472448	714
8472448	370
8472467	370
8472509	370
8472509	375
8472524	375
8472540	375
8472678	348
8472678	345
8472678	382
8472732	382
8472896	332
8472896	375
8472896	455
8472896	330
8472993	455
8473290	379
8473290	704
8473567	726
8473567	713
8473567	710
8473567	709
8473579	709
8473642	711
8473642	710
8473664	710
8473715	713
8473715	712
8473719	712
8473729	455
8473729	713
8473731	718
8473731	709
8473731	713
8473745	713
8473766	713
8473945	718
8473963	711
8473963	712
8473963	718
8474037	713
8474037	726
8474037	709
8476652	257
8476920	326
8477145	345
8477247	348
8477555	365
8477558	365
8477649	709
8477649	370
8477656	370
8477690	455
8477690	370
8477779	370
8478201	370
8478201	455
8478230	455
8478258	370
8478258	455
8478451	713
8478451	700
8478809	708
8478941	711
8478969	712
8479017	713
8479028	713
8479029	714
8479029	713
8479053	714
8479053	712
8479176	717
8479193	718
8479208	718
8479217	712
8479217	718
8479295	717
8479295	726
8482043	257
8482269	323
8482560	345
8482668	348
8482670	348
8482922	361
8482922	29
8483093	370
8483128	370
8483132	370
8483148	370
8483179	370
8483203	370
8483236	370
8483272	375
8483290	375
8483610	455
8483621	455
8483761	455
8484091	705
8484147	706
8484154	718
8484154	706
8484209	707
8484391	711
8484391	710
8484410	711
8484418	711
8484525	714
8484642	718
8486631	205
8486631	435
8487348	257
8487376	257
8487446	257
8488390	365
8488484	370
8488563	370
8488709	455
8488709	375
8488923	385
8489660	380
8489660	708
8489678	707
8489678	709
8489686	709
8489780	713
8489780	710
8489822	711
8489944	714
8489944	365
8489944	710
8490189	713
8490189	726
8493374	717
8493374	711
8493374	709
8493374	345
8493402	345
8493852	370
8493905	370
8493979	712
8493979	370
8494101	375
8494477	455
8494538	370
8494538	455
8495091	370
8495091	707
8495123	708
8495145	709
8495330	711
8495346	712
8495403	718
8495403	713
8495435	365
8495435	711
8495435	714
8495464	345
8495464	714
8495464	365
8498229	370
8498252	375
8498252	455
8498252	370
8498309	361
8498309	370
8498311	370
8498346	455
8498346	714
8498346	375
8498420	380
8498612	455
8498824	341
8498824	702
8498942	705
8499090	709
8499141	340
8499141	713
8499151	713
8499151	726
8499151	718
8499151	711
8499151	380
8499202	714
8499426	361
8499426	257
8499426	29
8499630	73
8500979	422
8500979	205
8500979	204
8501508	257
8501508	438
8502293	438
8502293	257
8502351	257
8502400	257
8502582	327
8502598	330
8502612	702
8502612	331
8502650	343
8502650	235
8502650	340
8502704	341
8502706	341
8503359	455
8503359	370
8503377	455
8503377	370
8503472	370
8503512	375
8503562	455
8503562	370
8503562	375
8503678	713
8503678	380
8504525	707
8504693	711
8504693	710
8504693	709
8504795	711
8504802	712
8504804	712
8504807	712
8504993	717
8505613	361
8505613	257
8505613	165
8507324	257
8507324	438
8507948	438
8507948	257
8508018	257
8508037	174
8508037	257
8508040	257
8508073	323
8508073	307
8508270	375
8508270	331
8508270	327
8508410	342
8508947	174
8508947	361
8508997	365
8508999	365
8509096	370
8509103	370
8509254	711
8509254	712
8509254	370
8509268	455
8509268	370
8509305	375
8509322	375
8509364	375
8509439	380
8509538	382
8510355	708
8510358	708
8510363	708
8510533	711
8510536	712
8510547	327
8510547	713
8510553	726
8510553	713
8510569	713
8510580	713
8510583	713
8510585	713
8510612	711
8510612	714
8510612	719
8510612	710
8510612	327
8510612	365
8510630	714
8510636	365
8510636	714
8510654	713
8510654	380
8510654	725
8510654	715
8510759	711
8510759	709
8510759	719
8510760	719
8510859	726
8512559	435
8512559	324
8512559	436
8512559	422
8512559	210
8513002	436
8513002	435
8513108	438
8513108	257
8513111	438
8513741	977
8513741	257
8513750	257
8513792	257
8513966	324
8513995	375
8513995	331
8513995	327
8514533	361
8514821	370
8514918	370
8514918	375
8515192	382
8515359	375
8515359	455
8515364	455
8516024	718
8516024	712
8516024	707
8516092	719
8516092	713
8516092	709
8516093	707
8516093	79
8516093	709
8516201	711
8516220	711
8516285	455
8516285	700
8516285	713
8516382	717
8516382	715
8516459	717
8516468	717
8516483	718
8516551	713
8516551	726
8516577	711
8516577	710
8516577	726
8517675	165
8517675	415
8518750	257
8518750	438
8518768	438
8518768	257
8519462	438
8519462	257
8519510	257
8519798	375
8519798	327
8519798	331
8519814	336
8519937	345
8519938	362
8519938	345
8520140	348
8520428	365
8520515	370
8520648	370
8520728	375
8520739	382
8520739	375
8520845	713
8520845	380
8520946	382
8521006	386
8521089	370
8521089	455
8521089	379
8521089	375
8521134	455
8521817	705
8521817	709
8521855	711
8521855	709
8521855	713
8521899	725
8521899	709
8521944	711
8521965	711
8521969	711
8521993	712
8521994	712
8521995	712
8522030	717
8522030	713
8522044	711
8522044	713
8522063	455
8522063	710
8522063	713
8522066	713
8522189	716
8522220	717
8522223	718
8522223	717
8522236	718
8522242	718
8522322	726
8522337	380
8522337	709
8522337	726
8524597	257
8524597	463
8524597	438
8525136	428
8525136	250
8525151	257
8525162	438
8525162	257
8525844	345
8526486	375
8526908	455
8526984	709
8526984	714
8526984	455
8527709	711
8527785	455
8527785	713
8527787	713
8527796	713
8527808	714
8527836	711
8527836	714
8528825	235
8530818	385
8530818	257
8530818	250
8530884	438
8530884	257
8530890	977
8530890	257
8531471	345
8531504	382
8531504	348
8531980	370
8532001	370
8532030	370
8532048	370
8532065	370
8532077	370
8532086	370
8532113	370
8532297	714
8532297	455
8532297	370
8532297	380
8532449	385
8532720	455
8533244	708
8533246	714
8533246	708
8533353	709
8533373	370
8533373	710
8533390	711
8533401	711
8533422	711
8533428	718
8533428	711
8533432	712
8533436	712
8533526	711
8533526	714
8533538	714
8533550	348
8533550	704
8533550	370
8533550	714
8533572	714
8533609	715
8533630	715
8533657	438
8533657	716
8533713	718
8533721	712
8533721	718
8533777	713
8533777	726
8533810	380
8533810	726
8533827	709
8533827	726
8534574	222
8534574	239
8535989	257
8535989	438
8536621	438
8536621	257
8536899	327
8537129	715
8537129	345
8537141	345
8537141	178
8537548	417
8537548	416
8537548	361
8537703	709
8537703	375
8537703	370
8537718	370
8537771	455
8537771	370
8537795	455
8537795	370
8537813	455
8537813	370
8537820	370
8537848	370
8537856	370
8538012	713
8538012	380
8538015	380
8538018	380
8538023	455
8538023	726
8538023	380
8538148	382
8538202	382
8538434	370
8538434	455
8538598	713
8538598	702
8538598	700
8539131	710
8539200	714
8539200	713
8539200	712
8539202	712
8539206	712
8539213	717
8539213	713
8539238	713
8539245	713
8539250	380
8539250	726
8539250	713
8539260	709
8539260	713
8539262	323
8539262	702
8539262	713
8539269	713
8539303	714
8539456	717
8539530	725
8541773	438
8541773	257
8541876	438
8541876	257
8542046	327
8542240	345
8542531	365
8542662	713
8542662	370
8542689	709
8542689	370
8542696	370
8542727	375
8542751	375
8543075	455
8543772	711
8543776	710
8543776	714
8543776	711
8543793	712
8543793	711
8543796	712
8543857	718
8543857	713
8543880	714
8543992	718
8543992	717
8544012	718
8544019	712
8544019	718
8544042	725
8546944	438
8546944	257
8547363	178
8547363	345
8547769	365
8547777	365
8547837	370
8547868	370
8547932	370
8547955	370
8548098	375
8548385	342
8548385	455
8548776	703
8549043	707
8549183	710
8549201	710
8549205	370
8549205	713
8549205	710
8549254	712
8549254	711
8549256	712
8549263	712
8549264	712
8549267	712
8549275	726
8549275	713
8549329	713
8549356	714
