patent_id	inventor_id
7262509	6535388-1
7262513	6927156-1
7262632	6849909-4
7262632	8301970-7
7262632	6559492-1
7262632	6798256-2
7262674	7262674-1
7262706	7262706-1
7262706	7262706-2
7262715	7262715-1
7262722	7129864-1
7262722	7129864-2
7262722	7262722-3
7262967	6232676-1
7262967	6886627-2
7262967	6902377-1
7262991	6825428-2
7262991	7053439-1
7262991	7262991-2
7263105	6813279-1
7263124	8447962-2
7263124	7042942-2
7263127	5621674-1
7263127	6055274-1
7263147	5317596-2
7263147	7279989-2
7263147	7002518-2
7263231	6044457-1
7263231	7263231-1
7263231	5778207-1
7263233	7263233-1
7263331	8209480-2
7263331	6243738-1
7263331	7080271-2
7263331	7080271-3
7263368	6185625-4
7263368	7222175-3
7263544	6067090-1
7263544	7263231-1
7263544	7024441-1
7263552	7280471-2
7263552	7065598-4
7263557	6789157-1
7263557	6977893-1
7263567	7062636-2
7263567	7263567-1
7263568	7024479-1
7263568	7197588-1
7263568	5923193-1
7263571	7124230-2
7263579	5940587-1
7263579	7310725-2
7263605	5940587-1
7263605	7310725-2
7263639	7263639-1
7263639	7263639-2
7263646	6882064-1
7263646	7167533-2
7263651	6975583-1
7263651	7263651-1
7263685	7257572-1
7263692	6175957-2
7263692	7533300-3
7263692	6880154-5
7263711	6636245-1
7263712	7263712-1
7263720	6545448-2
7264853	6281535-1
7264853	7048610-1
7264853	7264853-2
7264853	6607862-1
7265032	5533924-1
7265032	7161122-1
7265406	6870270-3
7265406	6887769-1
7265431	7759028-2
7265597	6762636-1
7265607	8301970-7
7265607	6559492-1
7265607	7265607-1
7265637	5357204-1
7265637	6233200-1
7265698	5497355-3
7265698	7034732-2
7265698	7034732-3
7265745	5915117-3
7265979	6549407-1
7265979	6917522-1
7265995	6606237-6
7265995	6943294-2
7265995	6225687-1
7266018	7266018-1
7266123	5048079-4
7266123	6909716-2
7266123	5666359-1
7266151	5875122-1
7266151	7038688-1
7266256	6618408-2
7266258	6470104-1
7266258	6850364-3
7266258	5854804-1
7266295	5854804-1
7266295	7266295-1
7266295	7266295-3
7266296	6751002-2
7266296	7266296-2
7266302	6973147-5
7266302	7266302-1
7266302	7266302-2
7266350	8279355-1
7266350	7266350-2
7266498	7020893-1
7266555	6952737-1
7266555	6952737-2
7266556	6952737-1
7266599	7266599-1
7266621	6889265-2
7266626	6026139-1
7266626	6437783-4
7266626	7266626-3
7266627	5867774-1
7266627	7101188-2
7266627	6639983-2
7266627	D396470-5
7266645	7028179-1
7266645	7266645-1
7266647	8370274-4
7266647	6438658-3
7266648	5533189-2
7266648	6986010-1
7266648	6986010-3
7266648	6986010-4
7266711	7197599-1
7266711	7222135-2
7266712	5544092-1
7266712	6397304-1
7266712	8713256-3
7266712	7299370-4
7266713	6470094-2
7266713	6941246-3
7266729	7046997-1
7266729	7266729-2
7266743	7263639-1
7266743	7263639-2
7266792	6622294-2
7266792	7266792-2
7266849	5539739-2
7266849	6591359-3
7266849	7266849-1
7267260	4618158-1
7267260	6823127-1
7267260	6823127-4
7267260	5880372-1
7268015	6919231-1
7268015	8080475-1
7268020	5897656-1
7268058	5244843-1
7268058	6858478-2
7268058	6787440-6
7268058	6825506-3
7268075	6620741-3
7268075	6605549-3
7268077	7268077-1
7268425	4835120-2
7268425	6900991-4
7268569	6849909-4
7268569	6100751-4
7268569	7268569-1
7268755	7268755-1
7268779	6871119-1
7268779	6633299-3
7268935	6853967-1
7269005	6358327-4
7269005	6415612-1
7269008	6891724-2
7269008	6906923-2
7269008	7002795-1
7269008	7104313-2
7269008	7269008-5
7269025	5437021-1
7269088	6347351-2
7269142	6813658-1
7269142	7313233-1
7269173	6651141-1
7269173	6934257-2
7269179	6952824-3
7269179	4878193-1
7269179	6868476-1
7269179	6708321-3
7269406	6731325-2
7269481	6493233-1
7269481	6891724-2
7269481	7017017-2
7269481	7269481-4
7269554	7020603-1
7269554	6598172-1
7269614	6851013-2
7269614	5249158-1
7269614	7269614-2
7269627	6185625-4
7269629	7269629-1
7269629	6185625-4
7269663	6789157-1
7269663	7035249-1
7269663	7159109-1
7269666	5841985-1
7269666	6718453-1
7269666	6625768-7
7269666	6948004-1
7269666	6625768-3
7269698	6961823-1
7269698	6922756-2
7269711	5897654-3
7269711	6891400-2
7269711	4570220-4
7269711	5721867-1
7269711	7269711-3
7269711	7269711-6
7269721	7269721-1
7269744	5805700-2
7269744	6175925-4
7269744	7966456-2
7269754	6782435-2
7269754	7047384-1
7269754	7047384-3
7269754	7047384-5
7269754	7080217-1
7269756	6859208-1
7269756	7269756-1
7269768	5940587-1
7269768	7310725-2
7269775	6502126-1
7269775	7185352-1
7269827	7269827-1
7269840	6940876-1
7269840	7269840-2
7269842	6636245-1
7269850	7065598-4
7269850	7065598-8
7269899	6747216-3
7269899	6882762-1
7269899	6580174-4
7270056	7190078-2
7270056	7270056-2
7270056	7270056-3
7270952	5804684-1
7270952	6806543-3
7270952	6806543-4
7270952	6747389-2
7270952	7075642-1
7271045	5216843-1
7271045	6624127-3
7271045	5547417-2
7271090	6879019-1
7271090	6879019-2
7271349	6856016-2
7271349	6509530-1
7271349	6580174-1
7271349	7168164-4
7271403	6990017-1
7271403	7135696-1
7271403	6770531-3
7271434	6870270-3
7271434	6887769-1
7271673	6275555-1
7271680	6891899-1
7271680	6380821-1
7271680	6072699-1
7271680	6882762-1
7271680	6672902-1
7271764	6834260-2
7271764	7221913-2
7271764	7271764-3
7271795	6363160-3
7271797	D462955-5
7271840	6102401-2
7271896	6806543-3
7271896	7075642-1
7272006	6358327-4
7272006	6415612-1
7272006	6188576-1
7272006	7104313-2
7272006	7272006-5
7272029	5986473-3
7272029	6404234-2
7272029	6909127-2
7272041	5306963-2
7272041	7272041-1
7272041	7272041-2
7272061	7272061-1
7272193	7221913-2
7272211	6829335-1
7272274	7272274-1
7272274	7272274-3
7272274	D396470-5
7272277	7272277-1
7272310	6751002-2
7272310	7266296-2
7272412	7272412-1
7272534	6968490-2
7272583	6363160-3
7272596	7272596-1
7272613	6857012-2
7272613	7076553-4
7272613	7272613-1
7272613	7272613-3
7272613	7272613-4
7272613	7272613-6
7272613	7272613-7
7272613	7272613-8
7272622	7340495-4
7272622	5822459-1
7272622	7272622-1
7272622	7272622-4
7272623	6963894-1
7272644	6567977-1
7272650	6263020-4
7272650	8805394-3
7272679	7020729-1
7272679	7020729-2
7272679	7020729-3
7272679	7020729-4
7272689	7028179-1
7272701	7174428-3
7272736	6925584-1
7272736	7272736-2
7272736	7272736-3
7272741	5544092-1
7272741	5652895-1
7272741	6330639-3
7272741	6526431-1
7272741	6862679-1
7272741	6925573-1
7272741	7127566-1
7272741	7272741-7
7272745	7093033-3
7272828	6093216-1
7272828	7089273-1
7272831	6112283-2
7272831	6460124-1
7272831	5832283-6
7272831	7296267-1
7272831	6907600-4
7272831	7020766-5
7272831	7024555-5
7273090	6886627-2
7273090	6902377-1
7274055	6887762-1
7274055	6578341-2
7274055	7138316-6
7274055	8482043-3
7274106	5472900-2
7274106	6861274-1
7274106	6870270-3
7274106	6443749-2
7274106	6919231-3
7274181	8301970-7
7274181	6559492-1
7274181	6798256-2
7274181	6849909-4
7274191	5340370-1
7274191	7410884-3
7274191	6919231-1
7274191	7274191-1
7274250	6849909-4
7274250	8301970-7
7274250	6559492-1
7274250	6737924-1
7274250	6798256-2
7274250	7602257-5
7274292	7222175-3
7274292	7245258-1
7274292	7245258-2
7274292	7274292-4
7274292	7274292-5
7274372	6906724-1
7274372	6429865-1
7274372	6535219-1
7274372	7061501-4
7274393	5875122-1
7274567	6504719-1
7274571	6184676-2
7274665	7274665-1
7274728	6891852-2
7274800	7274800-1
7274800	6009188-2
7274800	7228534-1
7274998	8004043-2
7275004	5905391-1
7275004	6320795-2
7275004	6501256-3
7275004	6420932-1
7275004	6845424-4
7275012	7596464-1
7275033	6601028-1
7275033	6980954-2
7275033	7275033-1
7275135	6437783-2
7275145	5903916-1
7275145	6906980-1
7275145	7171604-1
7275145	7159051-1
7275145	7275145-3
7275145	7707266-4
7275145	7275145-5
7275152	5940587-1
7275152	7143279-1
7275254	8019939-1
7275263	6545448-2
7275263	4888679-3
7275263	6577274-1
7275263	6591359-3
7275312	6867124-1
7275312	7119314-2
7275316	7183653-1
7275316	6556453-1
7275316	7183653-3
7275316	7183653-5
7275939	6097327-3
7275939	7275939-2
7276396	6535388-1
7276801	4282648-3
7276801	5164330-2
7276801	6841458-1
7276921	7276921-1
7276940	6275555-1
7276942	5856755-1
7276942	6880031-2
7276942	7038505-1
7277057	6819572-1
7277066	6094215-2
7277133	5583536-1
7277282	7050302-2
7277419	6592232-1
7277496	6314130-3
7277496	7065131-1
7277576	7277576-1
7277617	6879743-1
7277634	6751002-2
7277722	8570318-2
7277738	6310584-1
7277738	7277738-2
7277992	6618046-6
7277992	7277992-1
7277992	7277992-2
7277993	6886062-1
7278006	6633964-2
7278006	5940587-1
7278006	7310725-2
7278013	6757817-1
7278024	5402469-3
7278024	6487577-1
7278024	8281123-1
7278024	7174462-2
7278074	5504756-2
7278074	5621739-2
7278074	5727796-1
7278074	6910173-1
7278074	7278074-4
7278076	5621739-2
7278076	5727796-1
7278076	6910173-1
7278076	7075180-3
7278089	6848069-1
7278089	7278089-2
7278101	7278101-1
7278154	5737495-1
7278154	5614940-1
7278154	5623589-2
7278154	7278154-2
7278858	4993958-1
7278859	6860652-2
7278859	5952632-1
7279084	6883153-2
7279084	7279084-1
7279084	7279084-2
7279084	7279084-4
7279084	7279084-5
7279084	7279084-6
7279084	7279084-7
7279134	6806543-2
7279134	6806543-3
7279134	6806543-4
7279134	6747389-2
7279231	6841458-1
7279231	6645567-1
7279268	7279268-1
7279268	7279268-2
7279359	6792179-3
7279359	6586843-1
7279362	6792179-3
7279362	6837306-2
7279362	6748350-2
7279362	6974726-2
7279362	7118989-2
7279362	7253088-5
7279362	7279362-5
7279369	7148122-2
7279369	6645831-1
7279375	5244843-1
7279375	7326656-3
7279375	6787440-6
7279375	6624127-3
7279375	6855639-2
7279375	6858478-2
7279375	6869889-6
7279375	7170120-2
7279375	7170120-6
7279391	6731493-2
7279391	6846731-3
7279391	7750441-1
7279423	6878465-1
7279423	6841458-1
7279423	6858483-6
7279423	6867473-3
7279646	6535206-1
7279693	3950848-1
7279693	4229248-1
7279698	5285017-1
7279703	7091737-1
7279703	7279703-2
7279720	6841458-1
7279720	6114745-2
7279720	6792179-3
7279795	7279795-1
7279795	7279795-2
7279796	6833289-2
7279796	4765397-2
7279796	5936304-1
7279989	7002518-4
7279989	7279989-2
7279989	7279989-3
7280011	7053859-2
7280011	7280011-2
7280024	6593793-3
7280052	7280052-1
7280113	6067090-1
7280113	6674479-1
7280113	6867779-1
7280113	6044457-1
7280114	5818469-2
7280153	7280153-1
7280181	6983096-2
7280190	7038316-3
7280190	7280190-2
7280190	7280190-3
7280334	7280334-1
7280347	5784263-1
7280347	6188576-1
7280347	6025705-1
7280347	7044767-1
7280347	7044767-2
7280347	6361343-1
7280348	5745985-1
7280400	5497355-3
7280400	7266018-1
7280425	5708291-2
7280425	5838203-1
7280425	6002272-1
7280425	6100751-4
7280425	6737924-1
7280425	6849909-4
7280425	6870418-1
7280425	6876571-1
7280456	4326573-2
7280456	7197098-1
7280471	7020714-3
7280471	7280471-2
7280616	8279355-1
7280616	6879646-1
7280619	7280619-1
7280619	7280619-2
7280629	6606360-2
7280629	6885715-2
7280629	6943606-1
7280629	6917659-3
7280650	6813658-1
7280712	6470104-1
7280717	6351576-1
7280717	6787919-1
7280752	7280752-1
7280804	6975583-1
7280804	7177637-2
7280817	7203487-1
7281030	6675238-1
7281074	8209480-2
7281074	5760636-3
7281074	5592682-2
7281074	7231532-2
7281079	6347351-2
7281079	6317352-1
7281079	8099687-2
7281083	7281083-1
7281124	5940587-1
7281124	7310725-2
7281127	5940587-1
7281127	7310725-2
7281140	7124309-3
7281140	6298002-1
7281140	6857051-2
7281140	6898694-2
7281140	5864478-1
7281140	6931559-5
7281144	6792617-2
7281144	6611863-1
7281146	6694401-1
7281146	7281146-2
7281148	7653929-1
7281168	6952737-1
7281168	6952737-2
7281168	7085883-3
7281168	7281168-4
7281220	6912504-1
7281243	5940587-1
7281243	7310725-2
7281388	6415612-1
7281388	6937472-1
7281388	7104313-2
7281862	6846986-2
7281862	7008122-3
7281862	7281862-3
7281866	7002249-3
7281866	7062665-1
7281866	7281866-2
7281866	4363091-3
7281866	7281866-5
7282306	6942958-3
7282306	7817252-1
7282647	7122891-2
7282647	7036217-3
7282647	7040934-2
7282647	7282647-3
7282730	4419533-4
7282730	6872963-1
7282730	6867425-1
7282730	4871688-1
7282796	6404067-2
7282796	6535411-2
7282796	6885102-2
7282937	5827769-2
7282937	6874083-4
7282937	7282937-1
7282966	5706485-2
7282966	6849909-2
7282966	6849909-4
7282966	6043717-1
7282966	6429711-4
7282975	4727518-1
7282975	6400028-1
7283024	7170155-1
7283024	7118935-1
7283360	6358327-4
7283360	6621698-1
7283382	6883047-2
7283382	6879019-1
7283464	5265056-4
7283464	6028807-1
7283548	7131026-1
7283587	7283587-1
7283587	7283587-2
7283593	7283593-1
7283593	7283593-2
7283597	6608602-1
7283597	6538586-2
7283689	6559953-1
7283689	6737699-2
7283699	5549784-2
7283699	6593793-3
7283699	6792179-3
7283703	6511418-1
7283703	7187486-2
7283703	7187486-3
7283703	7187486-4
7283921	6184676-2
7283921	6912129-2
7283921	7283921-1
7283921	7283921-2
7283921	8412972-3
7283921	7283921-5
7284064	7020893-1
7284075	7257572-1
7284075	7284075-2
7284116	5701442-1
7284116	5822788-1
7284116	6757816-2
7284116	6412050-1
7284118	6862679-1
7284118	6560690-3
7284136	5940587-1
7284136	7310725-2
7284137	6867956-1
7284137	6624535-1
7284257	6636245-1
7284261	7020893-1
7285447	5973399-1
7285448	6987317-1
7285494	6841458-1
7285494	6733679-1
7285496	6909192-1
7285781	5832125-1
7285781	6759112-1
7285781	7285781-1
7285781	7285781-3
7285781	7285781-4
7285829	6858478-2
7285829	5244843-1
7285829	6855639-2
7285829	6787440-7
7286006	5905391-1
7286006	6320795-2
7286006	6501256-3
7286006	6420932-1
7286166	5561458-1
7286166	5914749-2
7286368	6268251-1
7286368	6346743-2
7286368	6815256-5
7286368	6992387-3
7286371	5588728-3
7286380	6218863-1
7286380	7029978-1
7286387	6437783-2
7286387	6883047-2
7286387	6920221-1
7286469	7013407-3
7286469	7161963-1
7286481	6975583-1
7286483	6865152-2
7286489	7251224-1
7286549	6968411-1
7286557	6917594-1
7286557	6065073-1
7286568	7286568-1
7286606	7245879-1
7286606	7519125-1
7286606	8351522-2
7286609	7245879-1
7286609	7519125-1
7286609	7286609-3
7286609	7286609-4
7286726	7126382-1
7286767	6538475-3
7286767	6973147-4
7286767	6973147-5
7286767	7286767-4
7286838	7222175-3
7286838	6185625-4
7287101	5651001-1
7287101	5706471-1
7287114	6868507-3
7287126	7287126-1
7287148	6330660-2
7287148	6526070-2
7287148	6598155-1
7287148	6618313-1
7287148	6618313-2
7287148	6732203-6
7287148	6874039-5
7287173	7350200-4
7287197	6857062-2
7287197	6112283-2
7287197	6460124-1
7287197	6907600-4
7287197	7020766-5
7287197	7024555-5
7287197	6003111-2
7287197	6996525-1
7287197	5517651-1
7288299	7048610-1
7288299	6435876-1
7288299	7288299-3
7288300	7048610-1
7288300	6435876-1
7288300	7288299-3
7288344	7759028-2
7288344	6968532-2
7288438	6792179-3
7288459	7053466-1
7288459	6867491-1
7288460	6365962-2
7288472	6221459-1
7288472	7160757-2
7288472	7288472-2
7288752	6100751-4
7288752	6849909-4
7288752	7053449-1
7288895	6358327-4
7288895	7042436-1
7288996	6888409-1
7288996	7288996-1
7289056	5438683-2
7289056	6959171-2
7289064	7289064-1
7289176	6017468-1
7289198	7006208-1
7289198	6703625-1
7289382	5787575-1
7289445	7185147-1
7289445	7289445-2
7289455	6694397-1
7289455	6944850-1
7289518	5890162-1
7289525	7124202-1
7289525	7124202-2
7289525	7124202-3
7289557	5905391-1
7289557	6320795-2
7289557	6501256-3
7289557	6420932-1
7289568	6384872-1
7289568	7158813-2
7289585	6917820-4
7289585	7289585-2
7289770	7279989-2
7289770	7002518-2
7289806	6883019-1
7289806	6992709-2
7289806	7222175-3
7289922	7289922-1
7289945	6876053-4
7289945	7289945-1
7289945	6191472-1
7290024	7747669-1
7290024	7290024-2
7290059	6272540-2
7290076	7181527-1
7290093	6240510-2
7290093	6954886-1
7290093	6983348-3
7290093	6983348-4
7290093	6983348-5
7290098	6760822-1
7290098	6760822-2
7290098	6760822-3
7290104	6681304-3
7290114	6970942-2
7290114	7290114-2
7290123	5301298-3
7290127	6128718-2
7290127	7124230-2
7290127	6782463-2
7290127	7290127-4
7290155	5544092-1
7290155	6397304-1
7290155	8713256-3
7290155	7299370-4
7290160	7542322-2
7290161	5822788-3
7290166	5940587-1
7290166	7310725-2
7290172	6865622-2
7290172	5227989-2
7290178	5940587-1
7290178	7310725-2
7290179	5978909-1
7290179	6570573-1
7290179	6647545-5
7290254	6986023-5
7290254	7203487-1
7290315	6815256-1
7290315	7290315-2
7290401	7596464-1
7290945	7229221-1
7290945	7290945-2
7291466	5804684-1
7291466	6806543-3
7291466	6806543-4
7291466	6747389-2
7291466	7075642-1
7291508	7291508-1
7291548	6620512-2
7291548	7053491-1
7291548	7088010-1
7291548	7179683-4
7291548	7983020-2
7291548	7244634-3
7291548	7244634-5
7291548	7253088-3
7291548	7119314-2
7291548	7253088-5
7291552	6974772-1
7291552	7172960-1
7291552	7172960-3
7291561	5536684-3
7291561	5969517-1
7291561	6154366-5
7292023	5948960-1
7292023	7292023-1
7292023	7292023-2
7292023	7292023-3
7292069	5878061-1
7292069	7302528-4
7292097	6888409-1
7292109	7292109-1
7292330	7071091-1
7292330	7292330-1
7292452	7427718-1
7292452	7292452-2
7292452	7292452-3
7292457	7133287-2
7292457	5867774-1
7292457	6639983-2
7292530	7035249-1
7292558	6651141-1
7292558	7185147-1
7292574	6502126-1
7292574	8019939-1
7292587	6185625-4
7292587	7181706-2
7292587	7222175-3
7292620	5317596-2
7292620	7006583-2
7292620	6879619-1
7292730	4620707-1
7292753	4654909-1
7292753	6924717-5
7292753	7292753-1
7292753	8150228-2
7292918	6545448-2
7293020	5903900-1
7293056	6859851-1
7293091	6928051-2
7293091	7080134-5
7293108	5978481-1
7293108	7096495-1
7293108	7120701-2
7293108	7185147-1
7293130	6038652-1
7293130	6801143-1
7293130	7293130-2
7293155	5530832-2
7293155	7038688-1
7293184	5940587-1
7293184	6199159-1
7293184	7310725-2
7293184	7293184-3
7293265	7127710-3
7293265	6272676-1
7294394	6620512-2
7294394	6837306-2
7294394	6841867-3
7294437	6898781-1
7294437	7129708-1
7294525	6846731-3
7294525	6870257-3
7294525	6963483-2
7294533	7294533-1
7294533	7294533-2
7294568	6846755-1
7294568	6566280-1
7294568	6737365-4
7294915	6620512-2
7294931	5547417-2
7294934	6479391-2
7294934	6846755-1
7294934	7294934-2
7295210	6842807-2
7295210	6862028-1
7295249	7295249-1
7295278	6017468-1
7295445	7295445-1
7295474	5838203-1
7295474	6002272-1
7295474	6100751-4
7295474	6737924-1
7295474	6849909-4
7295474	6876571-1
7295564	5889693-2
7295564	6892284-1
7295564	6892284-2
7295564	6892284-3
